text,label
انتي مودك اليوم حلو متحسفه عليه ب الدراسه مو :,"['acceptance', 'sadness']"
اللي يقدر يصحيني 1 1 الله لا يهينه بجرب حظي يمكن اقوم لي خلق ادرس : / !,['anticipation']
اذا تحس اني احاول افتح معك سالفة ساعدني لا تصير حمار .,"['anger', 'disgust']"
مينفعش فيلم امريكي ياخد سعفة دهبيه عن جيفارا يا معلم :),['disgust']
عندما يكون ل لحرف بصمه وللفكر عنوان ولذوق الراقي معنى هنا وللحضور قيمه ⭐️ يولد الإبداع ⭐️ ??❁? متميزين ???❁? رائعين ????❁? مبدعين ?????❁? مغردين ??????❁? خلوقين ???????❁? متألقين # حساب _ يستحق _ المتابعة ??? # بوح _ الخيال _ للدعم,['acceptance']
العلة ان التوصيل 50% من القيمة ف تصبح 80 + 40 توصيل 😲 = 120,['sadness']
# تصويري __ ⠀⠀⠀⠀⠀⠀ོ⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ོ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ ⠀⠀ ⠀⠀ོ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ོ⠀⠀⠀⠀⠀⠀⠀ོ⠀⠀⠀ ⠀⠀⠀ # المطر يختصرگل السعاده و الحنين اللي يضمه يعتنق قلبي بهواده .. ريتني بجنحان مثلك و قلب خالي من شقاه و من عباده # بوحي # اكتفاءوعد,['acceptance']
ب ما ف يها الأديان والأنبياء فشيخ الازهر قاله ده غلط ل ان الحقيقة المطلقة موجودة زي مثلا وجود ربنا دى حقيقة مطلقة مفيهاش شك وزي صدق الأنبياء دى برضو حقيقة مطلقة مفيهاش شك و راح ضربله مثل قاله كتابك ال انت الفته ده انت تعتقد انه حقيقة مطلقة و لا مش حقيقة مطلقة 🤔 # شيخ _ الأزهر,['surprise']
# تقول _ احييه _ لمين سامح انت ضميرك مرتاح لهاش الاحيه ✋😂,['acceptance']
ماعليكم منه ( هياط ) بس كنه قال قبقب,['disgust']
# يوم _ الاخت _ الوسطي من هذا المنبر و اليوم العالمي الجميل احب اشكر نفسي على تحمل غثاء الاخت الكبيرة ودلع الصغيرة 😭😂💘,['acceptance']
كنتم الحلم الجميل الذي لا نتمنى ان نستيقظ منه 😭♥️♥️ # oodyeuperunior,['acceptance']
هو مش بيتسرح ؟؟؟ اختراع المشط ماوصلوش,['disgust']
وفاة اول مريض يحمل قلبا صناعيا دائما,['neutral']
انا قررت اعتزل العلاقات البشريه ..,"['sadness', 'disgust']"
# غزه _ تحت _ القصف غزة و اهلها يا رب ؛ في ودائعك هذه الليلة الماضية ... 💔 # غزة _ تحت _ القصف,"['acceptance', 'sadness']"
طالب المغربي امرابط الاتحاد الأفريقي بتغيير موعد مباريات دور ال 16 حيث قال : درجة الحرارة مرتفعة والأجواء لاتساعد .. اتمنى من المسؤولون تغيير توقيت المباريات .,"['sadness', 'disgust']"
و الله الوضع الحالي مايساعد اضيع صحتي و نفسي عشان فريق جماهيريا مشتت فنيا متهالك واداريا عصابات . سادعم واشجع و لكن لن اسهب في اهدار نفسيتي وطاقتي ل شي حتى تستقر اوضاع النادي و يبقى منافسا شامخا اما الان متابعة مركز الفريق حتى يتحسن فقط,"['acceptance', 'anger']"
وحده تمزح مع زوجها 😂 عملت حساب تكلمه على انها عالمه ابراج 🤦‍♀ وبدات تعطيه تفاصيل حياته و قالت له انت مرتاح ماديا قالها فعلا قالت ل ها ومتزوج قالها فعلا قالت له و عندك ولدين قالها فعلا قالت بس انت تحب وحده ثانيه غير زوجتك 🤔 قالهالا انا متزوج على زوجتي الله يرحمه كان يؤمن بالأبراج,['joy']
المكتب الإعلامي # السعودي في # موسكو سيفتتح نهاية شهر يناير 2018 # الزيارة _ الملكية _ ل روسيا,['neutral']
* امسگ ف اللحظةة الحلوةة ✌,"['anticipation', 'acceptance']"
و لماذا لم تنشروا الرسالة كاملة !!!!! ام انها ليست في صالحكم . ترقبوا الرسالة كاملة في هذه الأيام وكونوا رجالا و لا تتعصبوا .,['anger']
هم ذلو الأعداء قبل ان يلتحقوا شهداء,['acceptance']
يجيني غثيان من الغزل الزايد من الشخص الغلط .,['disgust']
عملت لمون ب النعناع علشان اهدي اعصابي وأذاكر شربته ونمت,['joy']
يحتفل مع الإسرائيليين ويغيظ الفلسطينيين .. المبعوث الأميركي ل اسرائيل يشارك ب الحفريات تحت المسجد الأقصى,['disgust']
بعد ترشيحي انو اغرد اية من القران ل مدة 10 ايام و كل يوم ارشح احد من # الأصدقاء و اللي ارشحه يرشح احد من # اصدقائه 10 ايام و هكذا و # حتى _ لا _ يهجر _ القرأن ترشيحي في # اليوم _ الثاني لأختي ☁️ صمتي ☁️ قد يتجاهلك العالم و تساندك ايه 🕊☁️ # وبل _ السحاب _ للدعم,"['anticipation', 'acceptance']"
اللواء # ابراهيم _ رمضان محافظ # نابلس يصدر قرارا بمنع اخراج اي قيد او سند تسجيل عقار او قطعة ارض داخل حدود البلدة القديمة في المدينة الا بعد استيفاء كامل الاجراءات القانونية لدى جهات الاختصاص ل ل حفاظ على الارث الحضاري والتاريخي ل ل مدينة,['neutral']
# مهرجان _ الوان _ الربيع : ؛ : اربعة فروع ❤️❤️❤️ ؛ : : : : : : : : : يا رب ارزقني انت خير الرازقين 💕 💗💗💗💗💗💗💗💗💗💗,['acceptance']
تقتصر المشاركة على من هم فوق 15 عام . # قدها . . 🍃🍂🍃🍂🍃🍂🍃🍁🍃🍂🍃🍁🍃 . تقتصر المشاركة على من هم فوق 15 عام . # قدها …,['neutral']
هندسة _ المساحة : ان تظل بعيدا نسبيا عن كل الأشياء ب حيث تظل على ماهى عليه من جمال !!! البعض فى البعد اروع !,"['surprise', 'disgust']"
بحبك بحبك بحبك بحبك بحبك بحبك بحبك بحبك بحبك بحبك بحبك بحبك بحبك,"['love', 'acceptance']"
يريد ان يوصل رسالة ل ل بشر ب لغة كوكب الارض ، بدأ ب اليرقات والحشرات و من ثم هنود الحمر الى تغريد العصفور وموال حزين وحلق ب الفضاء و عاد ادراجه الى الارض ب الصرير ، فن لايفهمه الا القليل,['acceptance']
و تذكر دائما : حتى الورد .. من الممكن ان يحمل شوك يخدش اطرافك ان عبثت به,['anticipation']
راح سافر على السعودية اشتغل فى المعمار,['neutral']
✦ انت اخر / من كتبتهه : في سسطور :/ حطم احلامي . ب / صوره موسفه 😔 ❥ ┈ # بوح,['anticipation']
في هوى حسنك انا و قلبي مبتلين .,"['love', 'acceptance']"
يوم وعدك ماتذبح نبضة ف يه و اليوم ماعاد يرجى لك ملامه خلك علي ماودگ تدور تلاقيه وخل روحه تعيش في سلامه 😡 # منيره # شاعرة _ الاحاسيس,"['sadness', 'disgust']"
الناخبون الصرب يحددون اليوم مستقبل بلادهم,['neutral']
الصور من المهرة قبل قليل اثناء نقل جثمان المرحوم # شوقي _ المالكي من مستشفى الغيضة المركزي الى مسقط رأسه في # تعز الشكر موصول الى محافظ المحافظة الشيخ راجح سعيد باكريت الذي وجه بنقل جثمانه الى مسقط رأسه في # تعز كما لا ننسى ان نقدم الشكر الى الدكتور محسن صادق مدير مستشفى الغيضة,['acceptance']
لا تكن قاسيا مع نفسك و لا تحاول دائما ان تسعد الجميع على حساب سعادتك الشخصية انت ايضا ب حاجة الى الاهتمام ، والحنان ، و الراحة . و لا تكن هشا اي ضربة تسقطك و اي صدمة تضعفك و اي فشل يعقدك و اي خطأ يقتلك كن قويا بالله تنعم ب راحة البال .,['acceptance']
ادعوا لجدي كتيير,"['anticipation', 'acceptance']"
“ سيأتيك شخص يهديك مجرة بأكملها ، بينما كنت تنتظر كوكبا واحد ” . # ملاحظه _ تويتريه,['acceptance']
و لكن هنا سؤل مهم # رابطة _ عشاق _ العطور هل يهمك في العطر اللي تشتريه مدح الناس له من حولك وإعجابهم به هل هذا افضل ام انك انت فقط تعجب بالعطر و لو ما اعجب الناس من ناحيتي احاول اجمع بين الاثنين,['acceptance']
# العيال _ عاهه _ للمجتمع اخرتها كذا يا بنات نسيتو العشره الزينه 😂,"['sadness', 'disgust']"
ان شا الله مسموح ل نا \ ذكرتيني اشحن الكام \ شكررن,['acceptance']
اول مدينة ضربت من الجو ب القنابل هى البندقية حينما قصفها النمساويون منذ حوالى مائة عام .,['neutral']
و انت كل ما شفت خطأ ممن ينسب للقضاء او الدعوة قلت عرفتوا ليه يحاربون طاش .. يا غبي الشعب ذكي و لا تنطلي عليه مثل هذه الترهات ..,"['anger', 'disgust']"
